"MSOA11CD","MSOA11NM","Year","MSOA_crime","MSOA_percent_green","PTAL"
"E02000299","Enfield 023",2015,59.8281517756405,0.143454269642719,9
"E02000299","Enfield 023",2017,65.5500671200299,0.143454269642719,8.66666666666667
"E02000299","Enfield 023",2019,65.5500671200299,0.143454269642719,8.33333333333333
"E02000299","Enfield 023",2021,65.5500671200299,0.143454269642719,8
"E02000300","Enfield 024",2001,53.4587856249669,0.125661133749534,8
"E02000300","Enfield 024",2003,53.4587856249669,0.125661133749534,8
"E02000300","Enfield 024",2005,53.4587856249669,0.125661133749534,8
"E02000300","Enfield 024",2007,53.4587856249669,0.125661133749534,8
"E02000300","Enfield 024",2009,53.4587856249669,0.125661133749534,8
"E02000300","Enfield 024",2011,53.4587856249669,0.125661133749534,8
"E02000300","Enfield 024",2013,51.1211800207499,0.125661133749534,8
"E02000300","Enfield 024",2015,52.407456403984,0.125661133749534,8
"E02000300","Enfield 024",2017,57.4196625320108,0.125661133749534,7.66666666666667
"E02000300","Enfield 024",2019,57.4196625320108,0.125661133749534,7.33333333333333
"E02000300","Enfield 024",2021,57.4196625320108,0.125661133749534,7
"E02000301","Enfield 025",2001,65.9960734637019,0.155131496488636,3
"E02000301","Enfield 025",2003,65.9960734637019,0.155131496488636,3
"E02000301","Enfield 025",2005,65.9960734637019,0.155131496488636,3
"E02000301","Enfield 025",2007,65.9960734637019,0.155131496488636,3
"E02000301","Enfield 025",2009,65.9960734637019,0.155131496488636,3
"E02000301","Enfield 025",2011,65.9960734637019,0.155131496488636,3
"E02000301","Enfield 025",2013,63.1102467584837,0.155131496488636,3
"E02000301","Enfield 025",2015,64.6981838896799,0.155131496488636,3
"E02000301","Enfield 025",2017,70.8858651093966,0.155131496488636,3
"E02000301","Enfield 025",2019,70.8858651093966,0.155131496488636,3
"E02000301","Enfield 025",2021,70.8858651093966,0.155131496488636,3
"E02000302","Enfield 026",2001,54.566366202461,0.12826463155555,3
"E02000302","Enfield 026",2003,54.566366202461,0.12826463155555,3
"E02000302","Enfield 026",2005,54.566366202461,0.12826463155555,3
"E02000302","Enfield 026",2007,54.566366202461,0.12826463155555,3
"E02000302","Enfield 026",2009,54.566366202461,0.12826463155555,3
"E02000302","Enfield 026",2011,54.566366202461,0.12826463155555,3
"E02000302","Enfield 026",2013,52.1803291470839,0.12826463155555,3
"E02000302","Enfield 026",2015,53.4932551207026,0.12826463155555,3
"E02000302","Enfield 026",2017,58.6093061470542,0.12826463155555,3
"E02000302","Enfield 026",2019,58.6093061470542,0.12826463155555,3
"E02000302","Enfield 026",2021,58.6093061470542,0.12826463155555,3
"E02000303","Enfield 027",2001,54.9858050010387,0.129250571553094,11
"E02000303","Enfield 027",2003,54.9858050010387,0.129250571553094,11
"E02000303","Enfield 027",2005,54.9858050010387,0.129250571553094,11
"E02000303","Enfield 027",2007,54.9858050010387,0.129250571553094,11
"E02000303","Enfield 027",2009,54.9858050010387,0.129250571553094,11
"E02000303","Enfield 027",2011,54.9858050010387,0.129250571553094,11
"E02000303","Enfield 027",2013,52.5814270410803,0.129250571553094,11
"E02000303","Enfield 027",2015,53.9044451672706,0.129250571553094,11
"E02000303","Enfield 027",2017,59.0598220722778,0.129250571553094,10.6666666666667
"E02000303","Enfield 027",2019,59.0598220722778,0.129250571553094,10.3333333333333
"E02000303","Enfield 027",2021,59.0598220722778,0.129250571553094,10
"E02000304","Enfield 028",2001,53.0131319014782,0.124613572502143,9
"E02000304","Enfield 028",2003,53.0131319014782,0.124613572502143,9
"E02000304","Enfield 028",2005,53.0131319014782,0.124613572502143,9
"E02000304","Enfield 028",2007,53.0131319014782,0.124613572502143,9
"E02000304","Enfield 028",2009,53.0131319014782,0.124613572502143,9
"E02000304","Enfield 028",2011,53.0131319014782,0.124613572502143,9
"E02000304","Enfield 028",2013,50.6950135083788,0.124613572502143,9
"E02000304","Enfield 028",2015,51.9705669795056,0.124613572502143,9
"E02000304","Enfield 028",2017,56.9409893614607,0.124613572502143,9
"E02000304","Enfield 028",2019,56.9409893614607,0.124613572502143,9
"E02000304","Enfield 028",2021,56.9409893614607,0.124613572502143,9
"E02000305","Enfield 029",2001,56.5783616893882,0.132994062481271,9
"E02000305","Enfield 029",2003,56.5783616893882,0.132994062481271,9
"E02000305","Enfield 029",2005,56.5783616893882,0.132994062481271,9
"E02000305","Enfield 029",2007,56.5783616893882,0.132994062481271,9
"E02000305","Enfield 029",2009,56.5783616893882,0.132994062481271,9
"E02000305","Enfield 029",2011,56.5783616893882,0.132994062481271,9
"E02000305","Enfield 029",2013,54.1043456073475,0.132994062481271,9
"E02000305","Enfield 029",2015,55.4656823753334,0.132994062481271,9
"E02000305","Enfield 029",2017,60.7703747258611,0.132994062481271,9
"E02000305","Enfield 029",2019,60.7703747258611,0.132994062481271,9
"E02000305","Enfield 029",2021,60.7703747258611,0.132994062481271,9
"E02000306","Enfield 030",2001,59.9600870029205,0.140943203711473,7
"E02000306","Enfield 030",2003,59.9600870029205,0.140943203711473,7
"E02000306","Enfield 030",2005,59.9600870029205,0.140943203711473,7
"E02000306","Enfield 030",2007,59.9600870029205,0.140943203711473,7
"E02000306","Enfield 030",2009,59.9600870029205,0.140943203711473,7
"E02000306","Enfield 030",2011,59.9600870029205,0.140943203711473,7
"E02000306","Enfield 030",2013,57.3381973776929,0.140943203711473,7
"E02000306","Enfield 030",2015,58.7809021257877,0.140943203711473,7
"E02000306","Enfield 030",2017,64.4026593729761,0.140943203711473,7
"E02000306","Enfield 030",2019,64.4026593729761,0.140943203711473,7
"E02000306","Enfield 030",2021,64.4026593729761,0.140943203711473,7
"E02000307","Enfield 031",2001,64.7049884118301,0.152096649933695,6
"E02000307","Enfield 031",2003,64.7049884118301,0.152096649933695,6
"E02000307","Enfield 031",2005,64.7049884118301,0.152096649933695,6
"E02000307","Enfield 031",2007,64.7049884118301,0.152096649933695,6
"E02000307","Enfield 031",2009,64.7049884118301,0.152096649933695,6
"E02000307","Enfield 031",2011,64.7049884118301,0.152096649933695,6
